Time [s],SE Curr. [A],SE Volt. [V],SE Temp. [K],Chrg Flag,file_name,folder,SE SoC,is_c3,c3_block
25418.34,0.0,3.4882887,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25419.34,0.0,3.48844129,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25420.34,0.0,3.4882887,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25421.34,0.0,3.4882887,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25422.34,0.0,3.4882887,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25423.34,0.0,3.48844129,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25424.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25425.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25426.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25427.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25428.34,0.0,3.48844129,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25429.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25430.34,0.0,3.48783093,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25431.34,0.0,3.48813611,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25432.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25433.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25434.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25435.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25436.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25437.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25438.34,0.0,3.48844129,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25439.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25440.34,0.0,3.48844129,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25441.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25442.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25443.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25444.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25445.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25446.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25447.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25448.34,0.0,3.48783093,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25449.34,0.0,3.4882887,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25450.34,0.0,3.48813611,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25451.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25452.34,0.0,3.48813611,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25453.34,0.0,3.4882887,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25454.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25455.34,0.0,3.48813611,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25456.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25457.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25458.34,0.0,3.48813611,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25459.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25460.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25461.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25462.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25463.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25464.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25465.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25466.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25467.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25468.34,0.0,3.4882887,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25469.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25470.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25471.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25472.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25473.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25474.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25475.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25476.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25477.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25478.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25479.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25480.34,0.0,3.4882887,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25481.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25482.34,0.0,3.4882887,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25483.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25484.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25485.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25486.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25487.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25488.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25489.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25490.34,0.0,3.48844129,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25491.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25492.34,0.0,3.4882887,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25493.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25494.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25495.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25496.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25497.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25498.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25499.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25500.34,0.0,3.4882887,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25501.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25502.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25503.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25504.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25505.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25506.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25507.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25508.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25509.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25510.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25511.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25512.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25513.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25514.34,0.0,3.4882887,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25515.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25516.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25517.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25518.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25519.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25520.34,0.0,3.48767834,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25521.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25522.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25523.34,0.0,3.48767834,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25524.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25525.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25526.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25527.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25528.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25529.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25530.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25531.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25532.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25533.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25534.34,0.0,3.4882887,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25535.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25536.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25537.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25538.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25539.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25540.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25541.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25542.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25543.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25544.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25545.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25546.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25547.34,0.0,3.4882887,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25548.34,0.0,3.4882887,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25549.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25550.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25551.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25552.34,0.0,3.48813611,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25553.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25554.34,0.0,3.48767834,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25555.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25556.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25557.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25558.34,0.0,3.48767834,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25559.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25560.34,0.0,3.48813611,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25561.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25562.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25563.34,0.0,3.48798352,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25564.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25565.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25566.34,0.0,3.48813611,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25567.34,0.0,3.48813611,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25568.34,0.0,3.48798352,318.00187999999997,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25569.34,0.0,3.48767834,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
25570.34,0.0,3.48783093,318.01725999999996,False,TIX2666_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_45C_Rev5.006,CCP,0.1580244944038043,False,5
