Time [s],SE Curr. [A],SE Volt. [V],SE Temp. [K],Chrg Flag,file_name,folder,SE SoC,is_c3,c3_block
11348.45,0.0,2.83520256,284.19221999999996,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11349.45,0.0,2.83581292,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11350.45,0.0,2.8362707,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11351.45,0.0,2.83672847,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11352.45,0.0,2.83764401,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11353.45,0.0,2.8377966,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11354.45,0.0,2.83855955,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11355.45,0.0,2.83901732,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11356.45,0.0,2.8393225,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11357.45,0.0,2.84008545,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11358.45,0.0,2.84054322,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11359.45,0.0,2.8408484,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11360.45,0.0,2.84161135,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11361.45,0.0,2.84206912,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11362.45,0.0,2.84267948,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11363.45,0.0,2.84298466,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11364.45,0.0,2.84344244,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11365.45,0.0,2.84390021,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11366.45,0.0,2.84451057,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11367.45,0.0,2.84481575,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11368.45,0.0,2.84512093,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11369.45,0.0,2.8455787,284.17587,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11370.45,0.0,2.84634165,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11371.45,0.0,2.84649424,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11372.45,0.0,2.84679942,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11373.45,0.0,2.8471046,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11374.45,0.0,2.84786755,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11375.45,0.0,2.84817273,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11376.45,0.0,2.84847791,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11377.45,0.0,2.8486305,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11378.45,0.0,2.84954604,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11379.45,0.0,2.84954604,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11380.45,0.0,2.85000381,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11381.45,0.0,2.85046159,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11382.45,0.0,2.85107195,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11383.45,0.0,2.85137713,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11384.45,0.0,2.85137713,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11385.45,0.0,2.8518349,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11386.45,0.0,2.85259785,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11387.45,0.0,2.85259785,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11388.45,0.0,2.85305562,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11389.45,0.0,2.8533608,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11390.45,0.0,2.85381857,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11391.45,0.0,2.85412375,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11392.45,0.0,2.85458152,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11393.45,0.0,2.8548867,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11394.45,0.0,2.85519188,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11395.45,0.0,2.85564965,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11396.45,0.0,2.85595483,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11397.45,0.0,2.8564126,284.15952,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11398.45,0.0,2.8564126,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11399.45,0.0,2.85671778,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11400.45,0.0,2.85732815,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11401.45,0.0,2.85748074,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11402.45,0.0,2.8580911,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11403.45,0.0,2.85824369,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11404.45,0.0,2.85824369,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11405.45,0.0,2.85870146,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11406.45,0.0,2.85931182,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11407.45,0.0,2.85931182,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11408.45,0.0,2.85992218,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11409.45,0.0,2.85992218,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11410.45,0.0,2.86053254,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11411.45,0.0,2.86068513,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11412.45,0.0,2.86099031,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11413.45,0.0,2.86099031,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11414.45,0.0,2.86175326,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11415.45,0.0,2.86175326,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11416.45,0.0,2.86175326,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11417.45,0.0,2.86236362,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11418.45,0.0,2.86251621,284.14315999999997,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11419.45,0.0,2.86312657,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11420.45,0.0,2.86343175,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11421.45,0.0,2.86358434,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11422.45,0.0,2.86388952,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11423.45,0.0,2.8643473,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11424.45,0.0,2.86465248,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11425.45,0.0,2.86480507,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11426.45,0.0,2.86526284,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11427.45,0.0,2.86526284,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11428.45,0.0,2.86556802,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11429.45,0.0,2.86541543,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11430.45,0.0,2.8658732,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11431.45,0.0,2.86617838,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11432.45,0.0,2.86633097,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11433.45,0.0,2.86663615,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11434.45,0.0,2.86724651,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11435.45,0.0,2.86755169,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11436.45,0.0,2.86770428,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11437.45,0.0,2.86800946,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11438.45,0.0,2.86846723,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11439.45,0.0,2.86831464,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11440.45,0.0,2.86861982,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11441.45,0.0,2.86907759,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11442.45,0.0,2.868925,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11443.45,0.0,2.86968795,284.12681,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11444.45,0.0,2.86923018,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11445.45,0.0,2.86984054,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11446.45,0.0,2.86999313,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11447.45,0.0,2.87014572,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11448.45,0.0,2.87060349,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11449.45,0.0,2.87060349,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11450.45,0.0,2.87106126,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11451.45,0.0,2.87136645,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11452.45,0.0,2.87136645,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11453.45,0.0,2.87167163,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11454.45,0.0,2.87182422,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11455.45,0.0,2.87228199,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11456.45,0.0,2.87228199,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11457.45,0.0,2.87258717,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11458.45,0.0,2.87273976,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11459.45,0.0,2.87273976,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11460.45,0.0,2.87319753,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11461.45,0.0,2.87319753,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11462.45,0.0,2.8736553,284.11046,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11463.45,0.0,2.8736553,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11464.45,0.0,2.87380789,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11465.45,0.0,2.87411307,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11466.45,0.0,2.87426566,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11467.45,0.0,2.87457084,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11468.45,0.0,2.87487602,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11469.45,0.0,2.87502861,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11470.45,0.0,2.87502861,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11471.45,0.0,2.87579156,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11472.45,0.0,2.87563897,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11473.45,0.0,2.87579156,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11474.45,0.0,2.87624933,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11475.45,0.0,2.87640192,284.09411,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11476.45,0.0,2.87640192,284.07775999999996,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11477.45,0.0,2.87655451,284.07775999999996,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11478.45,0.0,2.87685969,284.07775999999996,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11479.45,0.0,2.87701228,284.07775999999996,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
11480.45,0.0,2.87731746,284.07775999999996,False,TIX2670_3_Cell_1-9_EA7479_SDI_50Ah_Test_6_CCP_10C_Rev7.006,CCP,0.0,False,1
